BHID, XCOLLAR , YCOLLAR , ZCOLLAR 
OC-440-003070,75233.98598,186096.4643,451.2667
OC-440-003071,75240.54468,186095.4997,451.2667
OC-440-003072,75247.10339,186094.535,451.2667
OC-440-003073,75253.6621,186093.5704,451.2667
OC-440-003074,75260.22081,186092.6058,451.2667
OC-440-003075,75266.87972,186092.0762,451.2667
OC-440-003076,75272.42724,186091.4108,451.2667
OC-440-003077,75279.00049,186090.5751,451.2667
OC-440-003078,75285.51367,186089.7692,451.2667
OC-440-003079,75292.02685,186088.9633,451.2667
OC-440-003080,75297.31147,186089.5773,451.2667
OC-440-003081,75305.16838,186086.5452,451.2667
OC-440-003082,75311.52735,186085.6836,451.2667
OC-440-003083,75317.88632,186084.822,451.2667
OC-440-003084,75329.61713,186084.3918,451.2667
OC-440-003085,75131.22816,186112.2809,451.2667
OC-440-003086,75130.40525,186118.6957,451.2667
OC-440-003087,75132.74488,186116.4957,451.2667
OC-440-003088,75138.77324,186115.9214,451.2667
OC-440-003089,75144.73588,186115.9403,451.2667
OC-440-003090,75164.75067,186113.1536,451.2667
OC-440-003091,75171.09307,186112.0065,451.2667
OC-440-003092,75177.43293,186112.3263,451.2667
OC-440-003093,75183.56839,186110.2475,451.2667
OC-440-003094,75189.90486,186109.6445,451.2667
OC-440-003095,75196.60769,186108.8794,451.2667
OC-440-003096,75203.37868,186107.5708,451.2667
OC-440-003097,75209.60976,186106.8826,451.2667
OC-440-003098,75216.07574,186105.724,451.2667
OC-440-003099,75222.54172,186104.5653,451.2667
OC-440-003100,75229.0077,186103.4067,451.2667
OC-440-003101,75235.36226,186102.2851,451.2667
OC-440-003102,75242.06949,186101.0906,451.2667
OC-440-003103,75248.35708,186100.3986,451.2667
OC-440-003104,75254.64467,186099.7065,451.2667
OC-440-003105,75260.93226,186099.0145,451.2667
OC-440-003106,75268.83301,186098.5567,451.2667
OC-440-003107,75273.68897,186097.6957,451.2667
OC-440-003108,75280.03442,186097.0681,451.2667
OC-440-003109,75286.40067,186096.0806,451.2667
OC-440-003110,75293.27908,186095.0282,451.2667
OC-440-003111,75299.69303,186094.1767,451.2667
OC-440-003112,75306.19934,186093.1695,451.2667
OC-440-003113,75312.54037,186092.2819,451.2667
OC-440-003114,75129.58235,186125.1106,451.2667
OC-440-003115,75132.67913,186123.0116,451.2667
OC-440-003116,75139.66963,186122.4469,451.2667
OC-440-003117,75145.75993,186122.3799,451.2667
OC-440-003118,75165.64619,186119.4304,451.2667
OC-440-003119,75171.98151,186118.2337,451.2667
OC-440-003120,75178.23658,186118.901,451.2667
OC-440-003121,75184.50517,186116.9888,451.2667
OC-440-003122,75190.57262,186116.3897,451.2667
OC-440-003123,75197.54315,186115.2816,451.2667
OC-440-003124,75204.3248,186114.3447,451.2667
OC-440-003125,75210.71542,186113.2002,451.2667
OC-440-003126,75217.10603,186112.0557,451.2667
OC-440-003127,75223.49665,186110.9112,451.2667
OC-440-003128,75229.88726,186109.7667,451.2667
OC-440-003129,75236.30807,186108.6189,451.2667
OC-440-003130,75242.66849,186107.4777,451.2667
OC-440-003131,75248.99356,186106.7928,451.2667
OC-440-003132,75255.31863,186106.108,451.2667
OC-440-003133,75261.6437,186105.4231,451.2667
OC-440-003134,75269.5665,186104.9444,451.2667
OC-440-003135,75274.62031,186104.1532,451.2667
OC-440-003136,75281.03403,186103.4059,451.2667
OC-440-003137,75287.45674,186102.511,451.2667
OC-440-003138,75294.13118,186101.4468,451.2667
OC-440-003139,75300.44875,186100.4685,451.2667
OC-440-003140,75313.46609,186098.132,451.2667
OC-440-003141,75128.82795,186131.4539,451.2667
OC-440-003142,75133.61003,186129.5743,451.2667
OC-440-003143,75140.56601,186128.9723,451.2667
OC-440-003144,75146.78397,186128.8196,451.2667
OC-440-003145,75166.54171,186125.7072,451.2667
OC-440-003146,75172.86994,186124.4608,451.2667
OC-440-003147,75179.37988,186125.003,451.2667
OC-440-003148,75185.44194,186123.7301,451.2667
OC-440-003149,75192.03446,186122.6251,451.2667
OC-440-003150,75198.69448,186121.7462,451.2667
OC-440-003151,75203.32885,186121.1693,451.2667
OC-440-003152,75213.08369,186119.5293,451.2667
OC-440-003153,75217.96112,186118.7092,451.2667
OC-440-003154,75224.26633,186117.7068,451.2667
OC-440-003155,75230.68665,186116.8043,451.2667
OC-440-003156,75237.10696,186115.9018,451.2667
OC-440-003157,75243.52727,186114.9993,451.2667
OC-440-003158,75249.94758,186114.0968,451.2667
OC-440-003159,75256.36789,186113.1943,451.2667
OC-440-003160,75262.79527,186112.302,451.2667
OC-440-003161,75270.48369,186111.4705,451.2667
OC-440-003162,75275.55165,186110.6106,451.2667
OC-440-003163,75282.03364,186109.7437,451.2667
OC-440-003164,75288.51281,186108.9414,451.2667
OC-440-003165,75294.98327,186107.8654,451.2667
OC-440-003166,75301.38421,186106.8706,451.2667
OC-440-003167,75317.02153,186103.6661,451.2667
OC-440-003168,75128.07354,186137.7972,451.2667
OC-440-003169,75134.54093,186136.137,451.2667
OC-440-003170,75141.4624,186135.4978,451.2667
OC-440-003171,75147.78153,186135.1809,451.2667
OC-440-003172,75154.25424,186134.8746,451.2667
OC-440-003173,75167.38763,186131.6364,451.2667
OC-440-003174,75171.60405,186131.458,451.2667
OC-440-003175,75174.5305,186133.0246,451.2667
OC-440-003176,75180.52318,186131.105,451.2667
OC-440-003177,75187.05043,186130.1198,451.2667
OC-440-003178,75193.57769,186129.1346,451.2667
OC-440-003179,75200.02184,186128.1932,451.2667
OC-440-003180,75208.19586,186126.7988,451.2667
OC-440-003181,75212.43027,186126.0371,451.2667
OC-440-003182,75218.7663,186125.0514,451.2667
OC-440-003183,75225.18208,186124.1496,451.2667
OC-440-003184,75231.59786,186123.2479,451.2667
OC-440-003185,75238.01363,186122.3461,451.2667
OC-440-003186,75244.42941,186121.4444,451.2667
OC-440-003187,75250.84518,186120.5426,451.2667
OC-440-003188,75257.17318,186119.6412,451.2667
OC-440-003189,75263.69391,186118.7504,451.2667
OC-440-003190,75270.21607,186117.68,451.2667
OC-440-003191,75276.48299,186117.0681,451.2667
OC-440-003192,75283.03325,186116.0815,451.2667
OC-440-003193,75289.56888,186115.3718,451.2667
OC-440-003194,75295.83536,186114.284,451.2667
OC-440-003195,75302.23171,186113.2566,451.2667
OC-440-003196,75127.42093,186144.2297,451.2667
OC-440-003197,75135.47183,186142.6998,451.2667
OC-440-003198,75142.35878,186142.0232,451.2667
OC-440-003199,75148.77909,186141.5422,451.2667
OC-440-003200,75155.15,186141.1467,451.2667
OC-440-003201,75161.43004,186140.2569,451.2667
OC-440-003202,75168.88619,186141.0798,451.2667
OC-440-003203,75175.26224,186139.3737,451.2667
OC-440-003204,75181.50982,186137.8712,451.2667
OC-440-003205,75188.11056,186136.6722,451.2667
OC-440-003206,75194.57601,186135.8226,451.2667
OC-440-003207,75200.66251,186134.7244,451.2667
OC-440-003208,75208.37117,186133.3082,451.2667
OC-440-003209,75214.93057,186132.3012,451.2667
OC-440-003210,75219.68659,186131.4935,451.2667
OC-440-003211,75226.09783,186130.5925,451.2667
OC-440-003212,75233.36493,186129.8368,451.2667
OC-440-003213,75238.9203,186128.7905,451.2667
OC-440-003214,75245.33154,186127.8895,451.2667
OC-440-003215,75251.74278,186126.9885,451.2667
OC-440-003216,75257.97846,186126.0881,451.2667
OC-440-003217,75264.59255,186125.1989,451.2667
OC-440-003218,75271.09338,186123.9379,451.2667
OC-440-003219,75277.64484,186123.3028,451.2667
OC-440-003220,75284.03286,186122.4193,451.2667
OC-440-003221,75290.32679,186121.5776,451.2667
OC-440-003222,75296.75613,186120.7001,451.2667
OC-440-003223,75303.37573,186119.4152,451.2667
OC-440-003224,75315.55995,186116.6888,451.2667
OC-440-003225,75127.04344,186150.6129,451.2667
OC-440-003226,75136.40273,186149.2625,451.2667
OC-440-003227,75143.25517,186148.5487,451.2667
OC-440-003228,75149.66963,186148.0006,451.2667
OC-440-003229,75156.04002,186147.598,451.2667
OC-440-003230,75162.3875,186146.6631,451.2667
OC-440-003231,75169.61793,186147.4289,451.2667
OC-440-003232,75175.99398,186145.7227,451.2667
OC-440-003233,75182.49646,186144.6375,451.2667
OC-440-003234,75189.35089,186143.3547,451.2667
OC-440-003235,75195.50523,186142.3327,451.2667
OC-440-003236,75201.78064,186141.2334,451.2667
OC-440-003237,75208.05605,186140.1342,451.2667
OC-440-003238,75214.33146,186139.0349,451.2667
OC-440-003239,75220.60687,186137.9356,451.2667
OC-440-003240,75227.01357,186137.0353,451.2667
OC-440-003241,75233.42027,186136.1351,451.2667
OC-440-003242,75239.82698,186135.2348,451.2667
OC-440-003243,75246.23368,186134.3345,451.2667
OC-440-003244,75252.64038,186133.4343,451.2667
OC-440-003245,75258.91564,186132.5511,451.2667
OC-440-003246,75265.49119,186131.6473,451.2667
OC-440-003247,75272.005,186130.272,451.2667
OC-440-003248,75278.59836,186129.6809,451.2667
OC-440-003249,75284.92052,186128.7353,451.2667
OC-440-003250,75291.24756,186127.9937,451.2667
OC-440-003251,75297.6769,186127.1163,451.2667
OC-440-003252,75303.52093,186125.9355,451.2667
OC-440-003253,75316.69424,186121.9186,451.2667
OC-440-003254,75126.66594,186156.996,451.2667
OC-440-003255,75131.1006,186155.8301,451.2667
OC-440-003256,75137.33363,186155.8252,451.2667
OC-440-003257,75144.15155,186155.0741,451.2667
OC-440-003258,75150.56016,186154.4591,451.2667
OC-440-003259,75156.93004,186154.0494,451.2667
OC-440-003260,75163.34495,186153.0693,451.2667
OC-440-003261,75170.57938,186153.0244,451.2667
OC-440-003262,75177.16094,186151.988,451.2667
OC-440-003263,75183.85876,186150.6726,451.2667
OC-440-003264,75190.12859,186149.6505,451.2667
OC-440-003265,75196.40831,186148.596,451.2667
OC-440-003266,75202.68802,186147.5414,451.2667
OC-440-003267,75208.96773,186146.4868,451.2667
OC-440-003268,75215.24744,186145.4323,451.2667
OC-440-003269,75221.52715,186144.3777,451.2667
OC-440-003270,75227.92932,186143.4782,451.2667
OC-440-003271,75233.96824,186142.8324,451.2667
OC-440-003272,75240.73365,186141.6792,451.2667
OC-440-003273,75247.13581,186140.7796,451.2667
OC-440-003274,75259.85282,186139.0142,451.2667
OC-440-003275,75266.38983,186138.0958,451.2667
OC-440-003276,75279.55188,186136.0591,451.2667
OC-440-003277,75285.95784,186135.2017,451.2667
OC-440-003278,75292.16832,186134.4098,451.2667
OC-440-003279,75298.59766,186133.5324,451.2667
OC-440-003280,75302.4592,186132.8611,451.2667
OC-440-003281,75316.45257,186128.379,451.2667
OC-440-003282,75126.28845,186163.3792,451.2667
OC-440-003283,75131.93837,186162.096,451.2667
OC-440-003284,75138.26453,186162.388,451.2667
OC-440-003285,75145.04794,186161.5996,451.2667
OC-440-003286,75151.4507,186160.9175,451.2667
OC-440-003287,75157.82006,186160.5008,451.2667
OC-440-003288,75164.1853,186159.9632,451.2667
OC-440-003289,75165.73923,186159.7319,451.2667
OC-440-003290,75171.68712,186159.306,451.2667
OC-440-003291,75178.3279,186158.2533,451.2667
OC-440-003292,75184.68554,186157.1562,451.2667
OC-440-003293,75190.99843,186155.8905,451.2667
OC-440-003294,75197.3242,186154.828,451.2667
OC-440-003295,75203.64997,186153.7656,451.2667
OC-440-003296,75209.97574,186152.7031,451.2667
OC-440-003297,75216.30152,186151.6406,451.2667
OC-440-003298,75222.62729,186150.5781,451.2667
OC-440-003299,75228.84506,186149.9211,451.2667
OC-440-003300,75235.24269,186149.0223,451.2667
OC-440-003301,75241.64032,186148.1235,451.2667
OC-440-003302,75248.03795,186147.2247,451.2667
OC-440-003303,75254.43558,186146.3259,451.2667
OC-440-003304,75260.78999,186145.4772,451.2667
OC-440-003305,75267.28847,186144.5442,451.2667
OC-440-003306,75274.29156,186143.2392,451.2667
OC-440-003307,75280.59961,186142.3455,451.2667
OC-440-003308,75286.9374,186141.5619,451.2667
OC-440-003309,75293.36502,186140.8585,451.2667
OC-440-003310,75299.58487,186140.0486,451.2667
OC-440-003311,75125.91095,186169.7623,451.2667
OC-440-003312,75132.67615,186168.3617,451.2667
OC-440-003313,75139.19543,186168.9507,451.2667
OC-440-003314,75145.94432,186168.125,451.2667
OC-440-003315,75152.34124,186167.3759,451.2667
OC-440-003316,75158.8092,186166.8275,451.2667
OC-440-003317,75165.29226,186165.7057,451.2667
OC-440-003318,75172.79486,186165.5875,451.2667
OC-440-003319,75179.49329,186164.5247,451.2667
OC-440-003320,75185.62747,186163.3503,451.2667
OC-440-003321,75191.98599,186162.2722,451.2667
OC-440-003322,75198.3445,186161.194,451.2667
OC-440-003323,75204.70301,186160.1158,451.2667
OC-440-003324,75211.06152,186159.0377,451.2667
OC-440-003325,75217.16457,186157.7015,451.2667
OC-440-003326,75223.53117,186157.0423,451.2667
OC-440-003327,75229.76081,186156.3639,451.2667
OC-440-003328,75236.1539,186155.4659,451.2667
OC-440-003329,75242.54699,186154.5678,451.2667
OC-440-003330,75248.94009,186153.6698,451.2667
OC-440-003331,75255.09157,186152.8996,451.2667
OC-440-003332,75261.72717,186151.9403,451.2667
OC-440-003333,75268.18711,186150.9926,451.2667
OC-440-003334,75274.5471,186149.7882,451.2667
OC-440-003335,75281.47708,186148.7415,451.2667
OC-440-003336,75287.74497,186147.9178,451.2667
OC-440-003337,75294.02883,186147.106,451.2667
OC-440-003338,75299.40088,186146.2082,451.2667
OC-440-003339,75309.10809,186147.4503,451.2667
OC-440-003340,75127.44558,186175.6518,451.2667
OC-440-003341,75133.76729,186174.9062,451.2667
OC-440-003342,75140.12633,186175.5134,451.2667
OC-440-003343,75146.84071,186174.6505,451.2667
OC-440-003344,75153.09393,186173.7681,451.2667
OC-440-003345,75159.79834,186173.1543,451.2667
OC-440-003346,75166.20116,186171.9188,451.2667
OC-440-003347,75174.68894,186171.2924,451.2667
OC-440-003348,75180.75169,186170.3809,451.2667
OC-440-003349,75186.81444,186169.4693,451.2667
OC-440-003350,75192.87719,186168.5577,451.2667
OC-440-003351,75198.93994,186167.6462,451.2667
OC-440-003352,75205.29966,186166.7238,451.2667
OC-440-003353,75218.01908,186164.8791,451.2667
OC-440-003354,75224.37879,186163.9567,451.2667
OC-440-003355,75230.7385,186163.0343,451.2667
OC-440-003356,75237.17291,186162.1035,451.2667
OC-440-003357,75243.60733,186161.1727,451.2667
OC-440-003358,75250.04175,186160.2419,451.2667
OC-440-003359,75256.47616,186159.3111,451.2667
OC-440-003360,75262.91058,186158.3802,451.2667
OC-440-003361,75269.34499,186157.4494,451.2667
OC-440-003362,75275.77941,186156.5186,451.2667
OC-440-003363,75282.16936,186155.6712,451.2667
OC-440-003364,75288.55931,186154.8238,451.2667
OC-440-003365,75294.94926,186153.9764,451.2667
OC-440-003366,75309.43806,186154.5782,451.2667
OC-440-003367,75124.16632,186182.9557,451.2667
OC-440-003368,75128.3444,186182.0472,451.2667
OC-440-003369,75134.58394,186181.2251,451.2667
OC-440-003370,75141.05723,186182.0762,451.2667
OC-440-003371,75147.73709,186181.1759,451.2667
OC-440-003372,75154.26228,186180.3285,451.2667
OC-440-003373,75160.78747,186179.4811,451.2667
OC-440-003374,75167.11005,186178.1319,451.2667
OC-440-003375,75175.44536,186176.122,451.2667
OC-440-003376,75180.72125,186177.3281,451.2667
OC-440-003377,75187.13303,186176.258,451.2667
OC-440-003378,75193.54481,186175.1879,451.2667
OC-440-003379,75199.8929,186174.2743,451.2667
OC-440-003380,75205.49757,186173.1011,451.2667
OC-440-003381,75212.33233,186172.3042,451.2667
OC-440-003382,75218.68042,186171.3906,451.2667
OC-440-003383,75225.14612,186170.5014,451.2667
OC-440-003384,75231.60569,186169.5918,451.2667
OC-440-003385,75238.04801,186168.6782,451.2667
OC-440-003386,75244.50767,186167.8715,451.2667
OC-440-003387,75250.93966,186166.9502,451.2667
OC-440-003388,75257.2423,186166.0859,451.2667
OC-440-003389,75263.54495,186165.2215,451.2667
OC-440-003390,75269.8476,186164.3572,451.2667
OC-440-003391,75276.33345,186163.3731,451.2667
OC-440-003392,75282.76808,186162.5164,451.2667
OC-440-003393,75289.22902,186161.6218,451.2667
OC-440-003394,75295.33742,186160.939,451.2667
OC-440-003395,75167.7247,186182.2513,451.2667
OC-440-003396,75174.30947,186178.3983,451.2667
OC-440-003397,75123.29401,186189.5524,451.2667
OC-440-003398,75129.45114,186189.0584,451.2667
OC-440-003399,75134.82881,186188.039,451.2667
OC-440-003400,75141.98813,186188.6389,451.2667
OC-440-003401,75148.58429,186187.6952,451.2667
OC-440-003402,75155.18045,186186.7515,451.2667
OC-440-003403,75161.77661,186185.8078,451.2667
OC-440-003404,75168.86096,186185.6619,451.2667
OC-440-003405,75175.19614,186184.7073,451.2667
OC-440-003406,75181.53133,186183.7527,451.2667
OC-440-003407,75187.86651,186182.7981,451.2667
OC-440-003408,75194.20169,186181.8434,451.2667
OC-440-003409,75200.53688,186180.8888,451.2667
OC-440-003410,75206.87206,186179.9342,451.2667
OC-440-003411,75213.20919,186179.0061,451.2667
OC-440-003412,75219.54631,186178.078,451.2667
OC-440-003413,75225.88343,186177.1499,451.2667
OC-440-003414,75232.22056,186176.2217,451.2667
OC-440-003415,75238.67881,186175.2456,451.2667
OC-440-003416,75245.13707,186174.2694,451.2667
OC-440-003417,75251.59533,186173.2932,451.2667
OC-440-003418,75258.05359,186172.317,451.2667
OC-440-003419,75264.51184,186171.3408,451.2667
OC-440-003420,75271.01357,186170.3764,451.2667
OC-440-003421,75277.51529,186169.412,451.2667
OC-440-003422,75283.95203,186168.5074,451.2667
OC-440-003423,75289.42616,186167.6536,451.2667
OC-440-003424,75293.84984,186166.9177,451.2667
OC-440-003425,75302.66236,186167.0314,451.2667
OC-440-003426,75123.96497,186197.751,451.2667
OC-440-003427,75129.82374,186194.9613,451.2667
OC-440-003428,75134.57354,186193.2941,451.2667
OC-440-003429,75143.3309,186195.348,451.2667
OC-440-003430,75150.15017,186194.3574,451.2667
OC-440-003431,75156.96943,186193.3669,451.2667
OC-440-003432,75169.19916,186191.5767,451.2667
OC-440-003433,75175.74843,186190.6455,451.2667
OC-440-003434,75182.2977,186189.7144,451.2667
OC-440-003435,75188.65535,186188.828,451.2667
OC-440-003436,75195.01299,186187.9416,451.2667
OC-440-003437,75201.37064,186187.0553,451.2667
OC-440-003438,75207.72829,186186.1689,451.2667
OC-440-003439,75214.08594,186185.2826,451.2667
OC-440-003440,75220.49579,186184.3684,451.2667
OC-440-003441,75226.90564,186183.4541,451.2667
OC-440-003442,75233.3155,186182.5399,451.2667
OC-440-003443,75239.72535,186181.6257,451.2667
OC-440-003444,75246.13521,186180.7115,451.2667
OC-440-003445,75252.54506,186179.7972,451.2667
OC-440-003446,75258.95491,186178.883,451.2667
OC-440-003447,75265.36477,186177.9688,451.2667
OC-440-003448,75271.77462,186177.0545,451.2667
OC-440-003449,75278.18447,186176.1403,451.2667
OC-440-003450,75284.67315,186175.1409,451.2667
OC-440-003451,75291.08621,186174.2772,451.2667
OC-440-003452,75302.42057,186173.5033,451.2667
OC-440-003453,75134.13289,186197.9831,451.2667
OC-440-003454,75124.59125,186202.2072,451.2667
OC-440-003455,75131.04021,186201.3894,451.2667
OC-440-003456,75144.17435,186201.7559,451.2667
OC-440-003457,75151.71604,186201.0197,451.2667
OC-440-003458,75155.51281,186200.6836,451.2667
OC-440-003459,75163.57714,186198.8677,451.2667
OC-440-003460,75170.18699,186197.9443,451.2667
OC-440-003461,75176.71597,186197.0974,451.2667
OC-440-003462,75183.24495,186196.2506,451.2667
OC-440-003463,75189.6437,186195.3418,451.2667
OC-440-003464,75196.04245,186194.433,451.2667
OC-440-003465,75202.44119,186193.5242,451.2667
OC-440-003466,75208.83994,186192.6154,451.2667
OC-440-003467,75215.23869,186191.7066,451.2667
OC-440-003468,75221.63743,186190.7978,451.2667
OC-440-003469,75228.07416,186189.8967,451.2667
OC-440-003470,75234.51089,186188.9956,451.2667
OC-440-003471,75240.94762,186188.0946,451.2667
